date,MKT,SMB,VMG
2005-01,-0.05579682707670866,-0.02378179762667843,0.00572300126563359
2005-02,0.09895139105133725,0.010902430303460067,0.008731147274888648
2005-03,-0.08843356413928861,-0.049859017094912375,0.019087771877538545
2005-04,-0.007860424659816167,-0.07557660589951645,-0.0012082329510690604
2005-05,-0.07836054325467208,0.03562876587961113,-0.061709727004198626
2005-06,0.02708519535952167,-0.03304758896693201,0.017803144922618405
2005-07,0.009611948863160824,-0.08680039733324627,0.03901792519190268
2005-08,0.08990650983937942,0.060865880594465696,-0.06060874163461066
2005-09,0.002549298864010503,0.011036238161364408,-0.017284546169188064
2005-10,-0.048300531893044465,-0.02182504779298014,-0.024234363315314672
2005-11,0.004376667667151924,0.0026227076371795827,-0.0241513548990497
2005-12,0.0670461774119467,-0.04740248824122459,0.02567078388106836
2006-01,0.09763772729604676,-0.0182536251048403,-0.027298564197399483
2006-02,0.0414733923357265,-0.030376456840447687,-0.023177174089682194
2006-03,0.020442551825713223,-0.020429452727056596,-0.010035613858294195
2006-04,0.13340908791831846,-0.07516197659349275,-0.05929676138463706
2006-05,0.16782458456442384,0.04470573094705571,-0.09401028454031324
2006-06,0.03847725099550411,0.02391590573029794,-0.018671007437000897
2006-07,-0.05572850196532391,0.022486621042241466,-0.04773831166773553
2006-08,0.0391372418132337,-0.01615863636811598,-0.02271172381939162
2006-09,0.05383151735279617,-0.029784187603494702,-0.05374552636967582
2006-10,0.04576880720423443,-0.03133784643985985,0.05243958395383748
2006-11,0.15087756435102656,-0.1342269628645071,0.026370195639123475
2006-12,0.18224720490676602,-0.15717578146900107,-0.013710404034249765
2007-01,0.0982317183693057,0.10590667150875611,-0.07149250113080408
2007-02,0.054791818411981726,0.10948578872793135,-0.061039150055973254
2007-03,0.11144846604405587,0.05644339131533711,-0.04124252705914955
2007-04,0.18971731011061793,0.041613571724216564,-0.11730622793882187
2007-05,0.08695006212450751,-0.033142001870869395,-0.05620437592430992
2007-06,-0.04586056426456603,-0.14786920180143423,-0.000736488519934575
2007-07,0.1784975972237378,0.03357417305406943,-0.026070945311485627
2007-08,0.15802687922517944,-0.07967098964851439,-0.008317014562487499
2007-09,0.06908136536994627,-0.057038733973185,-0.036310471190920866
2007-10,0.08218016596286669,-0.19628553235544827,0.05743861296788466
2007-11,-0.14839798628095302,0.07933454431451756,-0.026219909351275744
2007-12,0.12881689260013934,0.051441512730769245,-0.05376470291456309
2008-01,-0.14961276519833655,0.0627646062382489,-0.05469251072391586
2008-02,0.00374998102561319,0.06625058424793573,-0.05336554453863894
2008-03,-0.19635857062032536,-0.012290337288918318,-0.02615947162809351
2008-04,0.05966830782031012,-0.13005972138108307,-0.007110365285109017
2008-05,-0.05985014110228955,0.02699283088655607,-0.037515240281478596
2008-06,-0.20163105240133294,-0.05854577008711345,0.007260430605468188
2008-07,0.02407367140226995,0.07430900111348136,-0.015921533732237918
2008-08,-0.1376172210539216,-0.09588178750804427,0.014078834273760499
2008-09,-0.03342621186918803,-0.0732453145144626,-0.06662287137156439
2008-10,-0.24029278574250149,-0.0338795255382531,-0.044684265558042585
2008-11,0.11152638727120893,0.06560681521000755,-0.07036554560249052
2008-12,-0.010832858845852793,0.06453067383320471,-0.05768360706688737
2009-01,0.10014167127268196,0.0658874110909403,0.014734402446212658
2009-02,0.05387605588336294,0.017107572721044614,-0.051963599119844855
2009-03,0.14752265377361515,0.04809270840984092,-0.047432250598647
2009-04,0.05250952503661632,0.008894682951923055,-0.01991001865240849
2009-05,0.06843998401065816,-0.013342865597100781,-0.03332996039834614
2009-06,0.13550434790888607,-0.09709829453759536,0.018417228761088075
2009-07,0.15899148702239863,-0.04138527624541355,-0.04783125396610122
2009-08,-0.20409290822485351,0.06432941213908913,0.0013386567206417066
2009-09,0.04905720332168127,-0.020557080032001185,0.01444218443977548
2009-10,0.08591103856565853,0.026850844903030635,-0.014936321140268702
2009-11,0.0794350717617084,0.056822704032425744,-0.04487348349228977
2009-12,0.027492009155681903,0.010439728184755918,0.013478060633236541
2010-01,-0.0792842441860452,0.04025810457106502,-0.021537420992058805
2010-02,0.025189493403283275,0.031008088621223104,-0.025484186382373666
2010-03,0.023363362158691114,0.009579341281138947,-0.02952917736277473
2010-04,-0.06874392057706903,-0.03517303228171005,-0.0492459489646125
2010-05,-0.08178820319707665,-0.01984631012726068,-0.03719722194398023
2010-06,-0.06921776982172967,-0.03144045278366735,-0.01067200397381117
2010-07,0.11753041420436051,0.03798152401957208,-0.007423475374725541
2010-08,0.028085845857981268,0.0346851739116451,-0.06088846939766231
2010-09,0.012492667447963119,-0.034932915793539805,-0.046040365839478514
2010-10,0.12167103636503536,-0.043349197123923475,-0.010186687497495364
2010-11,-0.027193692492444917,0.021501169080670485,-0.05935916806522684
2010-12,-0.0014512197186801127,-0.032088074534238155,-0.004016123522730286
2011-01,-0.020069794237163367,-0.02818464008336898,0.023167380682488043
2011-02,0.05536894347350626,0.029504014558669578,-0.05440258207609041
2011-03,-0.0015475904804720434,-0.0044183015375150025,0.01881504866750548
2011-04,-0.01107646899439959,-0.03216336498484081,-0.002642067240882111
2011-05,-0.060660055315175536,-0.01209657134371988,-0.0007905584931614806
2011-06,0.02860978618544706,-0.0034032779924118503,-0.02346093557335477
2011-07,-0.007984755541101987,0.023967527067740003,-0.027342490838850125
2011-08,-0.04358164775309768,0.009232735105694768,-0.015418236343171993
2011-09,-0.08876183291039264,-0.027824208602567152,0.025606589038519284
2011-10,0.04503698478712012,-0.007869411717101552,-0.018295874911248372
2011-11,-0.04998917972131742,0.0020092290756366232,-0.027601427817928702
2011-12,-0.06426875498517753,-0.08049884350247806,0.04209275497037335
2012-01,0.03131386722847822,-0.037609516842603136,0.02032438039841937
2012-02,0.07417872378437787,0.04848638403781126,-0.041652691904969855
2012-03,-0.06562246888653767,-0.009865757043956598,-0.009670635275674869
2012-04,0.05949031886440192,0.0013338815425638917,-0.024568384829668
2012-05,0.005137757507985985,0.0007165242800960571,-0.023742081940460007
2012-06,-0.04314770320730761,-0.022623308222770547,0.01117804272423166
2012-07,-0.05182408522259886,-0.04036581305803621,0.008330988090520505
2012-08,-0.02251762585553064,0.054731442026353744,-0.023919552670764177
2012-09,0.02441186807352935,-0.03233096900541092,-0.012512608654716045
2012-10,-0.007821870602425982,0.004302053365557136,-0.011807412388920024
2012-11,-0.05682024343909556,-0.05614176254792665,0.02942555798673295
2012-12,0.15689493367636234,0.0007568882602901617,-0.013807830872855031
2013-01,0.057996780336567744,0.002272862724854559,-0.018425295432417395
2013-02,0.00373673009204943,0.023135892823663504,-0.03122750811875176
2013-03,-0.04565354352415464,0.00551820276309109,-0.03470119626035557
2013-04,-0.020470225084431148,-0.017681865255071545,-0.01704324427792662
2013-05,0.08390300239157558,0.04503214615291433,-0.05952336692482259
2013-06,-0.12305838031967113,-0.03719248064597282,-0.002075112856508854
2013-07,0.03444189636721301,0.016009536527528352,-0.04447629138074479
2013-08,0.05453143962835415,0.024919339157263874,-0.015296121702880888
2013-09,0.04439281211277839,-0.0162340517621768,-0.043712030819285784
2013-10,-0.01541241825349758,-0.00600684914544404,0.018192339413957197
2013-11,0.04691562037015899,0.020813558273504673,-0.0505889143841421
2013-12,-0.03924326125678932,0.0071169418309786,0.010372888889185479
2014-01,-0.01156253017077952,0.003036968784242238,-0.1053763417626731
2014-02,0.01617256815752671,0.022626310153904875,-0.030475370108157065
2014-03,-0.020579872297311737,0.0045805641707567304,0.04301198580285564
2014-04,-0.0037880011989390944,-0.02320583885858878,-0.008503379214957628
2014-05,0.014039688401395944,0.014830200630144872,-0.03067427327765401
2014-06,0.027345560279286193,0.014292118593564992,-0.03202616140339094
2014-07,0.08232877932078994,-0.009315623752193108,0.012163277206449177
2014-08,0.020562498187495514,0.020038051998291374,-0.04731062282105076
2014-09,0.07936059734746725,0.04282411142997024,-0.04681094665179816
2014-10,0.02354323756704131,-0.0009884540371855217,0.007245272247727735
2014-11,0.09437057494174016,-0.044738706985451515,0.02782315536226837
2014-12,0.13636856388493224,-0.19276648125396897,0.0972082789305959
2015-01,0.02148636161207615,0.04117660108770442,-0.06905312498663141
2015-02,0.04951570526456146,0.007879806925950805,-0.057671329729845816
2015-03,0.15151390977806686,0.046434499377236566,-0.06149968442811787
2015-04,0.15436356815725485,-0.01622001352423852,-0.03288428044055519
2015-05,0.07779952372541422,0.12707838107105418,-0.10014459066613936
2015-06,-0.06091270816784753,-0.05608841508615411,0.02873738844784547
2015-07,-0.1305423459384084,-0.07453134594038928,0.015106065814152081
2015-08,-0.13168481277058217,-0.024491145952668714,-0.00726136100975544
2015-09,-0.03518393047852545,0.004619741319761457,-0.0224981175802731
2015-10,0.14581752467815087,0.06355405100765238,-0.07364906616423367
2015-11,0.043290747205443875,0.053718201236879,-0.06008956976917607
2015-12,0.03724311572634029,0.018207600116479768,0.000892953665350707
2016-01,-0.23574005608315254,-0.06098865425156805,0.03220127634785172
2016-02,-0.016605479205296522,-0.010780647125219759,-0.014092126584078515
2016-03,0.14605024752953372,0.03855579543304777,-0.03143701846187941
2016-04,-0.020932537636966862,0.01619030906877479,-0.0014498046207861263
2016-05,0.0036822008798814395,-0.008610060797877515,0.008042668348312599
2016-06,0.03011608752147857,0.034336156635865644,-0.031175633389731696
2016-07,0.01687625499438964,-0.027316478123408372,0.03696064103769609
2016-08,0.042131245186526195,-0.004307991484002308,-0.02130699724407485
2016-09,-0.02080596875918799,0.007089913570954062,0.001856300149776266
2016-10,0.029830089871482706,0.005831723845920178,-0.01735164426803745
2016-11,0.03985795107035365,-0.01862563616687563,0.0008704894758687978
2016-12,-0.050149631545673465,-0.0057386125356874915,-0.0009343668256573331
2017-01,0.00770913241731382,-0.03335749544392904,0.020725338152085007
2017-02,0.03246452696467399,0.012624177839446027,-0.009235655572186252
2017-03,-0.0018722398787813558,-0.018385758767774152,0.002473459450929888
2017-04,-0.01835389641476019,-0.045989177018487,0.016395252813728015
2017-05,-0.013690917824970549,-0.06626763655527226,0.033055357154596635
2017-06,0.04614695659784473,-0.012268393052475547,0.0020800419746178217
2017-07,0.02923964533474547,-0.03264161116785679,0.020919665771772428
2017-08,0.031152381846239786,-0.005860459259099279,-0.026631625867662063
2017-09,0.012324165349265009,-0.003706751042184089,-0.030697504577207307
2017-10,0.021590998834164696,-0.051952473694925755,0.003593014979983931
2017-11,-0.024110540252028946,-0.05552544598210926,0.0070383395989882455
2017-12,0.003526976360787446,-0.03320929944100255,-0.008667903139211116
2018-01,0.0437672434652312,-0.07408115376970252,0.053401364392128045
2018-02,-0.04592591526804596,-0.012227234049469703,-0.029424725906509498
2018-03,-0.0036533922831039293,0.03907031523081112,-0.08326869710263203
2018-04,-0.02877141793542914,-0.01762561341880483,-0.01681228459818089
2018-05,0.011918704046321652,-0.031013185956656177,0.007950073335225393
2018-06,-0.07237992983920288,-0.04250530273049599,-0.001202445994417753
2018-07,0.013445514508870668,-0.01755636623994919,0.018225461276178585
2018-08,-0.05449482124847993,-0.031269253875725336,-0.00524418483865835
2018-09,0.026768321017032005,-0.04093408306497851,0.013757133285728397
2018-10,-0.07998095216044401,-0.02981375230060905,-0.002323521642031645
2018-11,0.013494526438068843,0.04547646399119941,-0.044352445926448755
2018-12,-0.036589890394849764,-0.014826369362258458,-0.006473950343738918
2019-01,0.036445516644514196,-0.05215207757572363,0.04075821334295345
2019-02,0.16150548648337715,0.03999452313495244,-0.099428235002964
2019-03,0.07187344592502345,0.0232811951143716,-0.04569510615855295
2019-04,-0.007338338534403161,-0.039470839733973515,0.01910341258817712
2019-05,-0.05378329071367143,0.004092632844766922,-0.020928614524575194
2019-06,0.0366416927380332,-0.04638217269942501,0.00849564207539409
2019-07,0.004601292927729519,-0.033267287672187305,-0.009680745906820781
2019-08,0.00036883049655221764,-0.024025152627563245,-0.057985968179534664
2019-09,0.010960000958943174,0.0024696846701307874,-0.011504941214453775
2019-10,0.016404015512849517,-0.02719405269191464,-0.008706630648325171
2019-11,-0.01240880357915203,-0.017752993656009176,-0.005807663980625821
2019-12,0.07373994111185456,0.0008487394803407267,-0.017749820844373293
2020-01,0.002661135091638257,-0.008180996403304653,-0.06729956753198049
2020-02,0.00011013170105983396,-0.014185774406414116,-0.08122313342544056
2020-03,-0.05081221524828461,0.005385850766226864,0.01008832152504871
2020-04,0.06001500046631704,-0.052463676807242746,-0.04313404816806451
2020-05,0.01220385863571661,0.009607033275087476,-0.03223756127826834
2020-06,0.08403104389530128,-0.030605170225548976,-0.033534082539168134
2020-07,0.12116778237836462,-0.0072899692361227675,-0.0009375670441511552
2020-08,0.0287878400161745,-0.005049130758483046,-0.004975308832350166
2020-09,-0.05129884681806199,-0.031019624090297314,-0.0037982935228099354
2020-10,0.0173708156045741,-0.028687184021654325,-0.009232597875963904
2020-11,0.0447926648085537,-0.028866122940506212,0.015296100556926345
2020-12,0.04457600188887276,-0.1047670743900417,-0.08933487385417022
2021-01,0.017787419845159087,-0.1096175453464821,-0.010833820401661413
2021-02,0.0033535873362439024,0.033945149809404565,0.040655129845276555
2021-03,-0.021390209379903585,0.05015744541904847,0.033004756767669896
2021-04,0.029165434606931065,-0.03751010014796042,-0.07944491076305503
2021-05,0.05694274858384858,-0.0038551935111599336,-0.037525908660128136
2021-06,0.01916512888463625,0.01038370146198575,-0.04711207605012191
2021-07,-0.030390791841624746,0.022925728182922378,-0.04750558857964453
2021-08,0.03772450086433012,0.012849046606951117,0.01671137570564684
2021-09,0.011974293700694609,-0.0508165991260013,0.004274366900226019
2021-10,0.008989226541439842,-0.04042814968990306,-0.05576193002496392
2021-11,0.024202123272763092,0.08247719917380707,-0.08659140069946973
2021-12,0.01852637911907763,0.01387753968765011,0.047019867966916186
2022-01,-0.08288715408837943,-0.014553991777893072,0.04895102280237336
2022-02,0.031797702480740986,0.017281591866227113,-0.004657188969562187
2022-03,-0.06444084093000307,0.019591926868604233,0.018651685472568687
2022-04,-0.06675472781279168,-0.10207182710931745,0.027213958646833958
2022-05,0.052573739786136095,0.05482154285327718,-0.03314744216274935
2022-06,0.089291325847071,-0.032787599348945165,-0.05568108555303434
2022-07,-0.022907339160856,0.049784175203554284,-0.04659960385166019
2022-08,-0.013815826911504443,-0.025065952336307797,0.009948206126981314
2022-09,-0.061111824626435954,-0.03615170777752263,0.010239617058815279
2022-10,-0.018196907308200734,0.04981394021370228,-0.07674728345387125
2022-11,0.0924194040588764,-0.01387343450093173,0.029823901085105672
2022-12,-0.013223886766310113,-0.03586586394914318,-0.018737825965963992
2023-01,0.0706420438761947,0.01072474795054619,-0.0174385966338287
2023-02,0.005891861466871387,0.03443718096649991,0.0032015548392877215
2023-03,-0.0033587878465138805,-0.02059888418284813,-0.024672505236984884
2023-04,0.008584859871956032,-0.041565385884285634,0.02468458084170452
2023-05,-0.027634062767738155,0.030275358500595147,-0.01037174328544892
2023-06,0.013944667632475627,0.0028016485233615697,-0.008128212907315148
2023-07,0.04047624804154357,-0.03806733825294382,0.029899618423357376
2023-08,-0.05091197408097902,-0.0022787952475348955,-0.021248083426490552
2023-09,-0.008558974464887603,0.005352155569252939,0.015629942380475503
2023-10,-0.020701662677339864,0.00480916720545096,-0.039971832406218426
2023-11,0.0017294345088217451,0.027459964544643375,-0.03427985188931684
2023-12,-0.016183941031254798,-0.011123478879998238,0.0029383776931466085
2024-01,-0.07570961636476985,-0.10172491542106794,0.12078028725577335
2024-02,0.09745368690934073,-0.048866380109972754,-0.048543822717593395
2024-03,0.01620782386639327,0.029246856271095176,-0.002960798763885032
2024-04,0.02307831155569531,-0.03789622338029766,0.027315462699871854
2024-05,-0.00019315277026280648,-0.008913749204616475,0.0028688540813769144
2024-06,-0.025605550206118415,-0.07269931313663856,0.00394855603910662
2024-07,0.00709197801613144,-0.01209741868629942,-0.023613480573364723
2024-08,-0.028193124314818994,-0.012941031330430047,0.007734979153340808
2024-09,0.20223085840876504,0.007543701787707302,-0.05864202649780326
2024-10,-0.002023138325245863,0.05300896268426306,-0.10464423563047193
2024-11,0.013844092141772844,0.020797448764862368,-0.01564129783156994
2024-12,0.012740436535558683,-0.043884394350614954,0.04655716369283837
2025-01,-0.021440133559747807,0.004062156798167873,0.002110869228284719
2025-02,0.03239971827601986,0.01675199747969902,-0.08413693894316461
2025-03,0.0040282237856730865,0.012567735461244699,0.0373041765983473
2025-04,-0.02352948424796255,-0.009829111107449606,-0.021400894886419282
2025-05,0.02711750210981896,0.018145255331651032,5.048438632635627e-05
2025-06,0.04351834786380946,0.0010089445389984894,-0.033944641502750575
2025-07,0.04128025744075859,-0.005869142041932979,-0.012402341851586687
2025-08,0.07793300412598851,-0.02754037023920841,-0.06179817808861142
2025-09,0.024009282475728064,-0.04181611708062331,-0.044216762543052644
2025-10,0.016239717626838904,-0.0018025659200932853,0.021815005777761153
2025-11,-0.011367316576760041,0.005690880637465517,-0.005556758323001955
2025-12,0.027781221879339783,-0.024863146607149736,-0.026163025208990782
