date,MKT,SMB,HML
2005-01,-0.05585039997516073,-0.025768165112198774,-0.03197526962794408
2005-02,0.09906686689138687,0.009315738965255269,0.002319968416718443
2005-03,-0.08884609489930521,-0.05089432938113897,-0.06640262689292208
2005-04,-0.008985577657174539,-0.060159258734688935,-0.0934638116153016
2005-05,-0.07865515917089919,0.05459951558872522,0.02089745279484531
2005-06,0.027274858852505822,-0.03224838979684417,-0.05425288296591959
2005-07,0.009967802650432832,-0.08256751126171746,-0.06417042080372219
2005-08,0.08966483628563904,0.08090284378734951,0.0017484914118210126
2005-09,0.002539884158893847,0.023933896191961374,-0.05623366294041886
2005-10,-0.048090360111532685,-0.005415514125791998,-0.06377884776509499
2005-11,0.004949649059868113,0.011979493192671907,0.008782991102055094
2005-12,0.06673507077916994,-0.054602531110082134,-0.0070973018091636045
2006-01,0.09594949293627353,-0.004994972298255088,-0.031441392269438734
2006-02,0.04241982606653324,-0.02445500101883548,-0.006340341869408406
2006-03,0.020417793793099666,-0.009826303454079508,-0.06094108300660714
2006-04,0.13162124023912222,-0.03165629790953482,-0.12380521498423284
2006-05,0.17452159178084453,0.07066370418579654,-0.032796014137652124
2006-06,0.04191933269623492,0.028393519061030506,-0.028570488142122742
2006-07,-0.05373567612251715,0.039864583249713884,-0.0532123178738714
2006-08,0.03842189444893651,-0.004339104019431467,-0.03747606123520891
2006-09,0.054323166511560675,-0.006243296268913283,-0.045385251004402674
2006-10,0.045220060451211574,-0.050019704536441674,-0.009369078648747566
2006-11,0.15093282550090847,-0.13825090517536406,-0.05896381102586329
2006-12,0.18273945667829394,-0.12782571437184662,-0.08270314430002157
2007-01,0.09850899216468016,0.08892260542173072,-0.008843452556994508
2007-02,0.0552449700456543,0.12486391291070448,0.04201104749508963
2007-03,0.11141337606859503,0.06840828389670708,0.012663711806563005
2007-04,0.1899239706621462,0.06920560368669795,-0.030192059852185177
2007-05,0.0871866214418764,-0.016752153844477827,-0.06884838932614926
2007-06,-0.04625400451045193,-0.13701017747430494,-0.16005232652261767
2007-07,0.17839380513010814,0.03796126399914984,0.00037402225030863656
2007-08,0.15798163185056596,-0.08126568624395972,-0.008928126796217906
2007-09,0.06919595633497284,-0.03973038742600973,-0.05437496611220613
2007-10,0.08180890475261693,-0.19837728338002786,-0.0439336512342268
2007-11,-0.14839798628095302,0.08411453533791223,0.022551385983804517
2007-12,0.12883460556440365,0.07093947836119782,-0.06620126290679174
2008-01,-0.14949372563606902,0.08246993136944375,-0.0594910470126018
2008-02,0.0038321912955346024,0.07676122441984605,-0.011110727382952247
2008-03,-0.19648192441267023,-0.0037672056229244577,-0.012007056772447205
2008-04,0.05896401306049728,-0.12611477840198573,-0.04203263339495415
2008-05,-0.058629044614609015,0.035129168192237666,-0.06286187101048668
2008-06,-0.20148274332076138,-0.0643408678084885,-0.04990297711801292
2008-07,0.024042192518341193,0.07715327098941412,-0.011849659100620233
2008-08,-0.1393663581215578,-0.09352332090934551,-0.020881889755348076
2008-09,-0.03309093648791442,-0.06565497634688817,-0.007584838451366739
2008-10,-0.24045485872237593,-0.012642980358904543,-0.05390116638917061
2008-11,0.11153920479134706,0.09213583436561144,-0.020966327274309915
2008-12,-0.010622549659810491,0.08122991382131362,-0.12075468976396478
2009-01,0.10030418763518556,0.06553688911516177,0.01040764463115755
2009-02,0.0540079168219051,0.024559330409266722,-0.024773535747746767
2009-03,0.14768492762240126,0.06142375842733491,-0.05046231000036683
2009-04,0.05269988933103159,0.010935909787496034,-0.028832357348718113
2009-05,0.06852574516947503,0.00011705428980396393,0.001521369706644779
2009-06,0.1354836809271976,-0.09920713120431643,0.008372130705875391
2009-07,0.1590265803705052,-0.024821090442906174,-0.0099070419977971
2009-08,-0.2040428060711155,0.05302806905374571,-0.06499069650647207
2009-09,0.04899391930666404,-0.02557463553557448,-0.029166717641997145
2009-10,0.08593632003725245,0.029308207803148967,-0.03668497214144058
2009-11,0.07952007347598188,0.06928378845524197,-0.03485762172100758
2009-12,0.027491899443737526,0.009564533959357604,-0.0044342285659159895
2010-01,-0.07899024118915413,0.04002825131607915,-0.05088456840443381
2010-02,0.025183772830572715,0.03410127898462144,-0.01698280423720159
2010-03,0.023283500576440644,0.01823415380468971,-0.030206899759298876
2010-04,-0.06836631953073623,-0.030473953111671177,-0.09139576873354656
2010-05,-0.08181155816616416,-0.01965548852060088,-0.08757468645694748
2010-06,-0.06925445315685946,-0.024276994336917324,-0.007749496446833745
2010-07,0.1175879474232447,0.03175995554026667,-0.0049995130910757135
2010-08,0.028247505740153785,0.028908009419092516,-0.11880848992246423
2010-09,0.012543944421768332,-0.02993450502897232,-0.06826967511591317
2010-10,0.12171421673092157,-0.04835166022531136,-0.005590375062328526
2010-11,-0.027122922190478342,0.028126337168451927,-0.11215528905491651
2010-12,-0.001429568148827282,-0.03363913961954564,-0.014195107004639303
2011-01,-0.02026973818393012,-0.027136392222589453,0.05031205215929074
2011-02,0.05534304746719993,0.035043265200450355,-0.0569924044842881
2011-03,-0.0015816901045385312,-0.00830853835182205,0.023079918711480643
2011-04,-0.011011684504076883,-0.02725205814822864,0.001478380897422523
2011-05,-0.060746745810043835,-0.01323853865820978,-0.027414009496518912
2011-06,0.028595661938170508,-0.0067616811032499835,-0.039413258256976745
2011-07,-0.007900909616941617,0.0223404479936407,-0.07465967405534853
2011-08,-0.04358204937966993,0.010486230123831663,-0.04369441146296255
2011-09,-0.08886487633164858,-0.029651074334155703,0.03025971672521305
2011-10,0.04491304228673133,0.00029225437890886136,-0.011894921353832126
2011-11,-0.050031329064422245,0.00683487472052112,-0.05470430158136718
2011-12,-0.06433292347466396,-0.08538190966581344,0.030536321009699358
2012-01,0.031209592256796943,-0.04434348490349573,0.022430707631329594
2012-02,0.07431527646387344,0.0519599033326483,-0.04538512262656126
2012-03,-0.06581248469532283,-0.00797767426682578,-0.03560911310182354
2012-04,0.059688067686154395,0.005333039678088625,-0.01122518968114769
2012-05,0.005274401815616591,0.0031604218334148927,-0.0587898492802422
2012-06,-0.043201824749259925,-0.01914680344602261,-0.049180419818893
2012-07,-0.05181366214958147,-0.04406494209267022,-0.027773420422330067
2012-08,-0.022579866321197895,0.06100776466122918,-0.03801510965929582
2012-09,0.024508017085145644,-0.03303461190609632,-0.028605562210768536
2012-10,-0.00791450446513072,0.009481227707184696,-0.007319119345336746
2012-11,-0.05695716363911786,-0.0541611188402272,0.040822706827816135
2012-12,0.15701064969714468,0.0050307525315475,-0.020638647316808395
2013-01,0.05823967320546639,0.008102410267354858,-0.017670398457797616
2013-02,0.003985342524483168,0.024852530561226507,-0.05185060326192992
2013-03,-0.0457884090342775,0.009957302710659328,-0.07105697923810556
2013-04,-0.020577765533882932,-0.01371529803549621,-0.036134734636470975
2013-05,0.08401324884244864,0.04407957917234319,-0.08834191903889654
2013-06,-0.12314362211696633,-0.03442591649272732,-0.06047769479930662
2013-07,0.03444849727819258,0.020255412571034283,-0.07635015543547924
2013-08,0.05466035824526456,0.024873718634803657,0.0047608832689784025
2013-09,0.04445982548427528,-0.006961002744205344,-0.05424655614391123
2013-10,-0.015428064287411484,-0.01000053578983244,0.02784627341803251
2013-11,0.046970428512258036,0.031126928530708864,-0.054815352257947175
2013-12,-0.03921055576551621,0.0021639251779556994,-0.02152406661736069
2014-01,-0.011489874503335537,0.024686585988918472,-0.1331205813251535
2014-02,0.01620419292317165,0.02817295210886657,-0.01684231114500802
2014-03,-0.020637413172899396,-0.004553079900775317,0.061976951842905095
2014-04,-0.003725736802777276,-0.02096012234246777,-0.02159865474777392
2014-05,0.014037649324241957,0.023609101969280108,-0.037283908331399385
2014-06,0.027354650174871004,0.018346775144785783,-0.05243126179668802
2014-07,0.08233233253080088,-0.007553081559688812,0.043892365808092665
2014-08,0.02065029174592282,0.024467361193841252,-0.05235318535160319
2014-09,0.07946348728722362,0.051679718408704736,-0.027651751854625442
2014-10,0.02355601756723552,0.003275453219094518,0.004878388840756288
2014-11,0.09432657391725038,-0.037487468273827575,0.03815005039715824
2014-12,0.1357439046186436,-0.19439621655487124,0.13028679630420087
2015-01,0.021664505675132045,0.03866102987836079,-0.12507591916321587
2015-02,0.04944762668235586,0.014996488109640903,-0.07977775657667979
2015-03,0.15228659992929755,0.05396938188927833,-0.05280302857933447
2015-04,0.15367135068568516,-0.008796830332666955,-0.01704982936333635
2015-05,0.07797390506803545,0.10661230022838734,-0.21289278340330692
2015-06,-0.0611567414547864,-0.04350727866013372,0.0791335856535349
2015-07,-0.13058894376315186,-0.07934572448243991,-0.04801256447442892
2015-08,-0.1316264426846825,-0.024248848344376017,0.005242235724824823
2015-09,-0.035232798258817415,0.0046118857913238775,-0.08116231059858858
2015-10,0.145937738354383,0.06619883099516044,-0.08637368678750001
2015-11,0.043279653112221456,0.0583093208786467,-0.08587431524767332
2015-12,0.037287744662663345,0.009766607079242949,-0.0033988026055651946
2016-01,-0.2357535891396634,-0.061381495456155094,0.014425567219567503
2016-02,-0.016521604569074266,-0.008388836616664551,-0.0011115933810137077
2016-03,0.1459260167294326,0.03283572786508157,-0.0601474931251883
2016-04,-0.02089854273593183,0.014852881326369057,-0.004592878109126185
2016-05,0.0036391855133891702,-0.014611864265325798,-0.041704794672902064
2016-06,0.030120677958310443,0.02986863691091414,-0.0712135262255896
2016-07,0.016807545380233605,-0.0350868794363785,0.033644429577614876
2016-08,0.042133496500728077,0.005998757674395193,0.0038917632598178264
2016-09,-0.020824070463897986,0.005688217623274627,-0.0015902597124039276
2016-10,0.029898546401310594,0.010931059693643604,-0.011048143953423739
2016-11,0.03986137943135997,-0.012593468880815063,0.011675621169620468
2016-12,-0.05018465061484197,-0.0029695359078058536,0.012938505668189937
2017-01,0.0076983285592381,-0.029754167586442316,0.036633049528245754
2017-02,0.032448345549120454,0.009991583779560977,-0.02305878802623188
2017-03,-0.001885938303329724,-0.02526389387660309,-0.028711799785890148
2017-04,-0.01832838694953303,-0.05272682925754523,-0.01760668857355588
2017-05,-0.01380861573393107,-0.06889185858391723,-0.0003357245313765009
2017-06,0.046204650421624624,-0.02181847160962818,-0.03203274687424042
2017-07,0.02915139236234482,-0.02989259700867923,0.03840716861165151
2017-08,0.03114126386964329,-0.0030263293587077453,-0.03563577980579451
2017-09,0.012345827328645727,-0.003197720583897553,-0.05533920562137408
2017-10,0.021577782656451452,-0.05769721465711902,-0.053233145700185204
2017-11,-0.02413763344758958,-0.0561334819344982,0.0010324989500438975
2017-12,0.0034242670590590996,-0.03363720686703783,-0.03699752171222517
2018-01,0.043467629328622984,-0.07969537844351914,0.03204057316319441
2018-02,-0.04573541392252003,-0.010718539630535213,-0.05052125717261238
2018-03,-0.002787864828444532,0.054169253301347066,-0.09645483786974543
2018-04,-0.028403708216801476,-0.011926215322903725,-0.02473260547841661
2018-05,0.012004096468643416,-0.037982939490157006,-0.06838433068397552
2018-06,-0.07236742606737812,-0.035933027715588525,-0.04276742289622335
2018-07,0.013298416978270982,-0.019115833761955796,0.042406339591867154
2018-08,-0.0545542824527578,-0.022646884832706986,0.010200567580274968
2018-09,0.026730738364293797,-0.039827720935307814,0.019803396881846968
2018-10,-0.08009855951413397,-0.02293638223652973,0.015469572890977681
2018-11,0.01362188253107346,0.052020809501657786,-0.03615336056368023
2018-12,-0.03658471428819176,-0.014658000583114117,-0.03052076160128626
2019-01,0.036323052694428586,-0.060534804404036094,-0.011804048411753216
2019-02,0.1617485843964289,0.056642035588110984,-0.042267773551117216
2019-03,0.0720131809830011,0.02690041901873079,-0.06098058555082031
2019-04,-0.007378526740823216,-0.04214142445055516,-0.016218902345406946
2019-05,-0.05377356171361623,0.010257024271704156,-0.04487748653908308
2019-06,0.036601883618676875,-0.046255005262467064,-0.02031108885621376
2019-07,0.004567981826960734,-0.029565548434658473,-0.03869487223612979
2019-08,0.00045311509683331765,-0.008162262557516642,-0.09826878577835191
2019-09,0.010958902260330906,0.006515409630695556,-0.026987866769759623
2019-10,0.016369687106098253,-0.024245753044560083,-0.023068901308609488
2019-11,-0.012389030391726374,-0.016556554004529496,-0.013083579042167741
2019-12,0.07381144819691328,0.0012880980920842444,-0.030943828498117755
2020-01,0.0027504389937563125,0.007269867304272025,-0.08442117063141659
2020-02,0.00031135738655616485,0.002303366436709879,-0.0869475979366017
2020-03,-0.05067670880123984,0.003879399695065351,0.013116215652130517
2020-04,0.06007457955930047,-0.039688230003874295,-0.08195240018682816
2020-05,0.012228556494156337,0.01886735947457998,-0.070890033381036
2020-06,0.08412690824544472,-0.017466061482653714,-0.10718926627671575
2020-07,0.12125525337836524,-0.011040564397880287,-0.023793385339539022
2020-08,0.02880281804153937,-0.002502314039520198,-0.016907179697974513
2020-09,-0.05133563801869677,-0.028384690665138282,0.0014020233764211534
2020-10,0.01736714269804232,-0.02008997893784261,-0.03702503609657076
2020-11,0.044703106203376516,-0.03419242283455441,0.04439461211566015
2020-12,0.0447082561677406,-0.07870733851317187,-0.09894530191211165
2021-01,0.017702750962067665,-0.09576373075981615,-0.048352025610250905
2021-02,0.0032987070240702064,0.021758830681406972,0.048851899244677026
2021-03,-0.0213814662872313,0.042901294507363394,0.047177187847728966
2021-04,0.02922253082917875,-0.018583837629181636,-0.07935163225349759
2021-05,0.05696651276446622,0.004959257739736107,-0.04025449228988729
2021-06,0.019213095574143475,0.021551956853640968,-0.06975645386053794
2021-07,-0.03035910533670428,0.029602321630354846,-0.060773428364652576
2021-08,0.03774139831704763,0.004534971716689429,0.04213966778582821
2021-09,0.011969125240202582,-0.05374923996212765,0.038232324732530354
2021-10,0.008996017830623084,-0.0251812686099033,-0.07837816977650505
2021-11,0.024267263252449284,0.09525853457322551,-0.08863631302332557
2021-12,0.018525085668577808,0.00017649396267089418,0.06042317334509272
2022-01,-0.08303024277631291,-0.020489759232512547,0.06205958892945205
2022-02,0.031801914223971606,0.018105838648894597,-0.008640498529704763
2022-03,-0.06459970446498028,0.020924505819433316,0.04930018470304273
2022-04,-0.06683951650404124,-0.10250225265949547,0.003933979988006306
2022-05,0.05267670647543239,0.057411944082199004,-0.05693900137694413
2022-06,0.08946051085599854,-0.020687399882876004,-0.09844275126895746
2022-07,-0.02286999489094069,0.057186459852072324,-0.03021542705992554
2022-08,-0.013928404090747559,-0.025701946942160853,0.02868383196595537
2022-09,-0.061241215816393316,-0.03163451918575171,-0.0011465880800984596
2022-10,-0.018179006796639734,0.06289756375217503,-0.06012864115574648
2022-11,0.09245672185409043,-0.020000806926973702,0.04825011442908404
2022-12,-0.013169657136747172,-0.029306989335998214,-0.03457165479929081
2023-01,0.0706183198371964,0.013113316565360425,-0.043910119223231195
2023-02,0.005861195450844213,0.030710525671588225,0.013559392277465476
2023-03,-0.00355141466461916,-0.012308958204555884,-0.014292186044030304
2023-04,0.008376325942232933,-0.043787644585330916,0.038481088093767074
2023-05,-0.02761401636285484,0.03389984146126598,-0.021751004189910206
2023-06,0.01400199112797683,0.001462900397361841,-0.03083043172213652
2023-07,0.04048205496172415,-0.03692941391641845,0.06616191884807993
2023-08,-0.051091120364464254,0.005014114199991572,-0.03528843571025287
2023-09,-0.008652308167797043,0.0028446720620570838,0.02450176519121905
2023-10,-0.020683725746460248,0.01416500685821154,-0.02735933511432853
2023-11,0.001710598557426505,0.03572368597504573,-0.034904803889679634
2023-12,-0.016387650249948725,-0.01279669156809642,-0.009679780767196082
2024-01,-0.07597794813121227,-0.1254326922241079,0.09945783407878712
2024-02,0.09748789097266544,-0.0390505301473939,-0.08406425287627098
2024-03,0.016081730448302734,0.029900125525433717,-0.030525755910585622
2024-04,0.022931719503997954,-0.04720285615776179,-0.0011136225681682224
2024-05,-0.00015257320458579582,-0.009511036712622689,0.0003541652517591023
2024-06,-0.02583447517145642,-0.07081896328857049,-0.019353654832556084
2024-07,0.0070400980303100625,-0.002901194821977973,0.009940679538082451
2024-08,-0.02827333591771812,-0.013351507364623476,0.007526465601094531
2024-09,0.20246427264660793,0.02175543547868186,-0.04814783754258628
2024-10,-0.0019790496793883955,0.07924207009337442,-0.06012558658280259
2024-11,0.013839558141698485,0.025159540729179093,-0.011216333397226677
2024-12,0.012501607917421453,-0.05610364583024912,0.014419800737051142
2025-01,-0.022576339516579124,0.0017330793982522144,-0.029902473031659896
2025-02,0.03704387715076263,0.04096469877901312,-0.06730696800071208
2025-03,0.0025799141412381605,-0.0036792199729729826,0.008837559255451545
2025-04,-0.023670135086586778,-0.002433582383295635,-0.0074837996975057955
2025-05,0.02711814688323537,0.017952741459310233,0.004374091512095661
2025-06,0.043603375105455165,0.009862765688612433,-0.03554551678023401
2025-07,0.04143146935633096,-0.0028622245567427596,-0.02155983163565934
2025-08,0.07822673527501686,-0.02103206988353787,-0.10765948265715466
2025-09,0.024091889438682925,-0.03063033460890173,-0.06568254850985737
2025-10,0.016204371295393316,-0.0061734344365370255,0.03982352162703488
2025-11,-0.011489190953140292,0.00838129534245368,0.008354048287265072
2025-12,0.027917102880775087,-0.021283727626085297,-0.052595838675075696
